DateTime,ph1,ph2,ph3
2019-02-08 08:49:33.943000+00:00,8529.89,8858.94,8819.84
2019-02-08 08:49:34.193000+00:00,8528.87,8859.29,8822.03
2019-02-08 08:49:34.443000+00:00,8552.69,8868.95,8844.01
2019-02-08 08:49:34.693000+00:00,8531.64,8867.58,8828.95
2019-02-08 08:49:34.943000+00:00,8526.89,8839.58,8809.6
2019-02-08 08:49:35.193000+00:00,8539.18,8852.84,8834.72
2019-02-08 08:49:35.443000+00:00,8514.92,8862.2,8818.11
2019-02-08 08:49:35.693000+00:00,8546.72,8874.0,8837.88
2019-02-08 08:49:35.943000+00:00,8560.53,8866.89,8847.88
2019-02-08 08:49:36.193000+00:00,8572.82,8876.81,8837.31
2019-02-08 08:49:36.443000+00:00,8577.5,8854.3,8855.06
2019-02-08 08:49:36.693000+00:00,8578.37,8849.06,8833.35
2019-02-08 08:49:36.943000+00:00,8563.01,8836.54,8830.8
2019-02-08 08:49:37.193000+00:00,8581.19,8835.28,8846.37
2019-02-08 08:49:37.443000+00:00,5616.66,5488.4,5685.16
2019-02-08 08:49:37.693000+00:00,5060.46,4985.64,5116.05
2019-02-08 08:49:37.943000+00:00,5997.93,6022.66,6113.53
2019-02-08 08:49:38.193000+00:00,6844.12,7065.28,7042.1
2019-02-08 08:49:38.443000+00:00,4729.37,4621.19,4750.72
2019-02-08 08:49:38.693000+00:00,7136.01,7249.54,7232.53
2019-02-08 08:49:38.943000+00:00,8624.17,8947.24,8921.09
2019-02-08 08:49:39.193000+00:00,8633.91,8957.54,8926.94
2019-02-08 08:49:39.443000+00:00,8662.71,8975.69,8937.65
2019-02-08 08:49:39.693000+00:00,8725.1,9024.13,9005.74
2019-02-08 08:49:39.943000+00:00,8721.97,9022.63,8995.95
2019-02-08 08:49:40.193000+00:00,8787.13,9100.43,9058.0
2019-02-08 08:49:40.443000+00:00,8842.71,9147.21,9123.88
2019-02-08 08:49:40.693000+00:00,8833.97,9128.55,9122.57
2019-02-08 08:49:40.943000+00:00,9817.26,10161.8,10132.4
2019-02-08 08:49:41.193000+00:00,9504.9,9823.05,9798.67
2019-02-08 08:49:41.443000+00:00,9170.75,9483.58,9448.71
2019-02-08 08:49:41.693000+00:00,9110.44,9438.85,9410.07
2019-02-08 08:49:41.943000+00:00,9076.39,9405.77,9374.76
2019-02-08 08:49:42.193000+00:00,9077.3,9402.73,9363.91
2019-02-08 08:49:42.443000+00:00,9096.12,9419.22,9379.97
2019-02-08 08:49:42.693000+00:00,5784.08,5771.66,5953.26
2019-02-08 08:49:42.943000+00:00,5270.2,5192.24,5299.05
2019-02-08 08:49:43.193000+00:00,5232.04,5156.02,5269.97
2019-02-08 08:49:43.443000+00:00,5183.62,5098.36,5223.43
2019-02-08 08:49:43.693000+00:00,5155.37,5081.89,5185.6
2019-02-08 08:49:43.943000+00:00,5092.63,4995.72,5133.92
2019-02-08 08:49:44.193000+00:00,5044.65,4960.35,5079.43
2019-02-08 08:49:44.443000+00:00,4852.84,4760.69,4842.93
2019-02-08 08:49:44.693000+00:00,4882.24,4787.74,4875.67
2019-02-08 08:49:44.943000+00:00,4770.6,4679.72,4760.16
2019-02-08 08:49:45.193000+00:00,4764.2,4671.17,4756.47
2019-02-08 08:49:45.443000+00:00,4801.25,4710.92,4802.42
2019-02-08 08:49:45.693000+00:00,4698.27,4615.42,4711.25
2019-02-08 08:49:45.943000+00:00,4675.13,4585.4,4681.09
2019-02-08 08:49:46.193000+00:00,4701.67,4620.6,4707.63
2019-02-08 08:49:46.443000+00:00,4747.33,4658.72,4747.11
2019-02-08 08:49:46.693000+00:00,4624.07,4557.33,4620.34
2019-02-08 08:49:46.943000+00:00,4604.25,4532.73,4613.06
2019-02-08 08:49:47.193000+00:00,4633.29,4576.66,4644.92
2019-02-08 08:49:47.443000+00:00,4625.83,4559.23,4633.16
2019-02-08 08:49:47.693000+00:00,4557.18,4497.38,4565.13
2019-02-08 08:49:47.943000+00:00,4568.31,4506.96,4564.86
2019-02-08 08:49:48.193000+00:00,4614.78,4551.89,4616.05
2019-02-08 08:49:48.443000+00:00,4572.53,4518.57,4590.05
2019-02-08 08:49:48.693000+00:00,4528.15,4477.82,4545.08
2019-02-08 08:49:48.943000+00:00,4347.48,4264.8,4352.15
2019-02-08 08:49:49.193000+00:00,4350.73,4292.12,4370.54
2019-02-08 08:49:49.443000+00:00,4402.65,4347.5,4425.56
2019-02-08 08:49:49.693000+00:00,4445.2,4377.93,4461.38
2019-02-08 08:49:49.943000+00:00,4475.33,4406.98,4487.64
2019-02-08 08:49:50.193000+00:00,4448.94,4368.71,4445.04
2019-02-08 08:49:50.443000+00:00,4472.64,4410.13,4488.28
2019-02-08 08:49:50.693000+00:00,4474.99,4398.04,4496.15
2019-02-08 08:49:50.943000+00:00,4448.72,4377.06,4475.84
2019-02-08 08:49:51.193000+00:00,4499.73,4428.5,4516.74
2019-02-08 08:49:51.443000+00:00,4491.52,4433.17,4511.33
2019-02-08 08:49:51.693000+00:00,4508.98,4433.89,4530.53
2019-02-08 08:49:51.943000+00:00,4531.84,4467.05,4550.55
2019-02-08 08:49:52.193000+00:00,4538.25,4454.75,4551.43
2019-02-08 08:49:52.443000+00:00,4554.36,4475.69,4577.41
2019-02-08 08:49:52.693000+00:00,4534.7,4456.32,4547.31
2019-02-08 08:49:52.943000+00:00,4557.54,4492.79,4575.43
2019-02-08 08:49:53.193000+00:00,4539.94,4483.96,4572.65
2019-02-08 08:49:53.443000+00:00,4504.74,4440.73,4530.32
2019-02-08 08:49:53.693000+00:00,4499.13,4428.15,4513.16
2019-02-08 08:49:53.943000+00:00,4533.08,4482.31,4551.65
2019-02-08 08:49:54.193000+00:00,4480.37,4408.59,4508.31
2019-02-08 08:49:54.443000+00:00,4441.7,4375.13,4469.59
2019-02-08 08:49:54.693000+00:00,4466.11,4395.94,4487.27
2019-02-08 08:49:54.943000+00:00,4456.01,4400.12,4487.95
2019-02-08 08:49:55.193000+00:00,4481.32,4397.43,4513.93
2019-02-08 08:49:55.443000+00:00,4496.9,4420.4,4512.54
2019-02-08 08:49:55.693000+00:00,4469.3,4394.6,4471.71
2019-02-08 08:49:55.943000+00:00,4525.06,4424.35,4536.01
2019-02-08 08:49:56.193000+00:00,4555.07,4473.52,4574.67
2019-02-08 08:49:56.443000+00:00,4421.89,4331.17,4449.51
2019-02-08 08:49:56.693000+00:00,4505.74,4414.54,4524.73
2019-02-08 08:49:56.943000+00:00,4531.87,4458.34,4563.28
2019-02-08 08:49:57.193000+00:00,4454.48,4378.11,4489.06
2019-02-08 08:49:57.443000+00:00,4514.1,4426.06,4529.37
2019-02-08 08:49:57.693000+00:00,4479.33,4399.91,4510.66
2019-02-08 08:49:57.943000+00:00,4465.37,4383.76,4477.81
2019-02-08 08:49:58.193000+00:00,4563.86,4476.64,4536.99
2019-02-08 08:49:58.443000+00:00,4807.9,4718.78,4771.62
2019-02-08 08:49:58.693000+00:00,4680.64,4620.32,4681.53
2019-02-08 08:49:58.943000+00:00,4668.32,4613.26,4686.93
2019-02-08 08:49:59.193000+00:00,4663.47,4605.09,4660.23
2019-02-08 08:49:59.443000+00:00,5564.4,5490.16,5545.42
2019-02-08 08:49:59.693000+00:00,4733.23,4665.15,4726.85
2019-02-08 08:49:59.943000+00:00,4761.8,4707.74,4785.41
2019-02-08 08:50:00.193000+00:00,4775.45,4711.1,4792.33
2019-02-08 08:50:00.443000+00:00,4774.22,4708.74,4782.79
2019-02-08 08:50:00.693000+00:00,4825.36,4762.97,4832.03
2019-02-08 08:50:00.943000+00:00,4864.96,4786.81,4871.07
2019-02-08 08:50:01.193000+00:00,4915.37,4824.09,4924.49
2019-02-08 08:50:01.443000+00:00,4868.65,4790.93,4894.7
2019-02-08 08:50:01.693000+00:00,4911.92,4832.16,4933.33
2019-02-08 08:50:01.943000+00:00,4938.09,4878.1,4969.22
2019-02-08 08:50:02.193000+00:00,4929.54,4857.49,4957.73
2019-02-08 08:50:02.443000+00:00,4984.6,4913.42,5002.07
2019-02-08 08:50:02.693000+00:00,5005.79,4918.48,5016.24
2019-02-08 08:50:02.943000+00:00,5994.7,5962.65,5996.97
2019-02-08 08:50:03.193000+00:00,5368.79,5303.22,5390.3
2019-02-08 08:50:03.443000+00:00,5213.22,5139.99,5225.9
2019-02-08 08:50:03.693000+00:00,5177.19,5123.13,5207.51
2019-02-08 08:50:03.943000+00:00,5149.48,5092.28,5181.31
2019-02-08 08:50:04.193000+00:00,5122.25,5050.26,5133.37
2019-02-08 08:50:04.443000+00:00,5081.49,5020.01,5081.8
2019-02-08 08:50:04.693000+00:00,5092.15,5029.53,5104.42
2019-02-08 08:50:04.943000+00:00,5064.67,4994.9,5075.03
2019-02-08 08:50:05.193000+00:00,5006.09,4943.45,5030.76
2019-02-08 08:50:05.443000+00:00,4989.53,4952.48,5018.58
2019-02-08 08:50:05.693000+00:00,4971.02,4927.07,4998.55
2019-02-08 08:50:05.943000+00:00,4925.29,4883.41,4961.56
2019-02-08 08:50:06.193000+00:00,4950.46,4891.7,4953.54
2019-02-08 08:50:06.443000+00:00,6660.04,6858.59,6825.92
2019-02-08 08:50:06.693000+00:00,6986.5,7255.94,7200.58
2019-02-08 08:50:06.943000+00:00,5829.56,5884.12,5924.73
2019-02-08 08:50:07.193000+00:00,5824.18,5888.89,5959.71
2019-02-08 08:50:07.443000+00:00,5772.37,5750.01,5789.88
2019-02-08 08:50:07.693000+00:00,6888.36,7150.11,7102.78
2019-02-08 08:50:07.943000+00:00,6793.51,7033.61,7031.45
2019-02-08 08:50:08.193000+00:00,4578.85,4508.5,4573.93
2019-02-08 08:50:08.443000+00:00,8188.34,8499.65,8420.9
2019-02-08 08:50:08.693000+00:00,8381.38,8698.87,8652.68
2019-02-08 08:50:08.943000+00:00,8379.91,8679.42,8625.22
2019-02-08 08:50:09.193000+00:00,8365.45,8644.17,8582.33
2019-02-08 08:50:09.443000+00:00,8406.19,8711.32,8640.72
2019-02-08 08:50:09.693000+00:00,8355.58,8659.66,8590.89
2019-02-08 08:50:09.943000+00:00,8330.92,8640.06,8553.65
2019-02-08 08:50:10.193000+00:00,8377.24,8713.65,8627.9
2019-02-08 08:50:10.443000+00:00,8501.21,8824.22,8736.41
2019-02-08 08:50:10.693000+00:00,8530.31,8847.81,8760.7
2019-02-08 08:50:10.943000+00:00,8508.02,8811.44,8734.67
2019-02-08 08:50:11.193000+00:00,8473.99,8785.53,8688.77
2019-02-08 08:50:11.443000+00:00,8497.69,8833.96,8756.3
2019-02-08 08:50:11.693000+00:00,8560.52,8851.77,8793.25
2019-02-08 08:50:11.943000+00:00,8507.66,8827.01,8778.23
2019-02-08 08:50:12.193000+00:00,8498.18,8815.18,8750.12
2019-02-08 08:50:12.443000+00:00,4757.68,4705.64,4772.08
2019-02-08 08:50:12.693000+00:00,5255.24,5204.76,5300.61
2019-02-08 08:50:12.943000+00:00,6676.02,6913.56,6870.41
2019-02-08 08:50:13.193000+00:00,5181.97,5160.22,5209.24
2019-02-08 08:50:13.443000+00:00,5606.98,5610.31,5564.59
2019-02-08 08:50:13.693000+00:00,8246.4,8537.97,8474.3
2019-02-08 08:50:13.943000+00:00,8514.48,8815.16,8762.51
2019-02-08 08:50:14.193000+00:00,8474.01,8791.22,8735.5
2019-02-08 08:50:14.443000+00:00,8474.42,8792.54,8739.2
2019-02-08 08:50:14.693000+00:00,8500.75,8820.76,8748.25
2019-02-08 08:50:14.943000+00:00,8484.1,8801.97,8742.05
2019-02-08 08:50:15.193000+00:00,8468.51,8794.62,8726.56
2019-02-08 08:50:15.443000+00:00,8492.12,8800.22,8748.67
2019-02-08 08:50:15.693000+00:00,8480.37,8815.25,8759.44
2019-02-08 08:50:15.943000+00:00,8459.89,8792.36,8739.32
2019-02-08 08:50:16.193000+00:00,8506.3,8811.83,8771.49
2019-02-08 08:50:16.443000+00:00,8493.32,8799.54,8763.55
2019-02-08 08:50:16.693000+00:00,8470.09,8769.97,8751.55
2019-02-08 08:50:16.943000+00:00,8466.7,8780.27,8743.33
2019-02-08 08:50:17.193000+00:00,8487.03,8809.94,8772.28
2019-02-08 08:50:17.443000+00:00,6774.37,6931.26,6996.89
2019-02-08 08:50:17.693000+00:00,4836.16,4751.24,4855.06
2019-02-08 08:50:17.943000+00:00,5215.83,5164.1,5263.82
2019-02-08 08:50:18.193000+00:00,6513.78,6739.36,6722.71
2019-02-08 08:50:18.443000+00:00,5348.02,5376.87,5441.96
2019-02-08 08:50:18.693000+00:00,5323.14,5268.25,5265.42
2019-02-08 08:50:18.943000+00:00,8166.12,8450.54,8382.45
2019-02-08 08:50:19.193000+00:00,8480.13,8780.3,8746.05
2019-02-08 08:50:19.443000+00:00,8470.82,8784.69,8748.71
2019-02-08 08:50:19.693000+00:00,8481.02,8765.84,8731.13
2019-02-08 08:50:19.943000+00:00,8468.76,8785.81,8738.85
2019-02-08 08:50:20.193000+00:00,8502.94,8806.18,8789.55
2019-02-08 08:50:20.443000+00:00,8486.94,8800.73,8772.77
2019-02-08 08:50:20.693000+00:00,8445.65,8753.67,8737.23
2019-02-08 08:50:20.943000+00:00,8512.88,8830.44,8812.51
2019-02-08 08:50:21.193000+00:00,8600.73,8896.39,8880.75
2019-02-08 08:50:21.443000+00:00,8574.89,8879.49,8893.81
2019-02-08 08:50:21.693000+00:00,8577.17,8901.87,8886.57
2019-02-08 08:50:21.943000+00:00,8573.42,8908.66,8902.6
2019-02-08 08:50:22.193000+00:00,8609.23,8932.42,8914.07
2019-02-08 08:50:22.443000+00:00,8562.15,8858.93,8848.16
2019-02-08 08:50:22.693000+00:00,7275.54,7462.76,7539.78
2019-02-08 08:50:22.943000+00:00,5136.33,5048.96,5181.8
2019-02-08 08:50:23.193000+00:00,4800.7,4718.73,4819.63
2019-02-08 08:50:23.443000+00:00,4788.98,4680.38,4771.45
2019-02-08 08:50:23.693000+00:00,4774.09,4683.32,4764.29
2019-02-08 08:50:23.943000+00:00,4809.69,4694.64,4808.09
2019-02-08 08:50:24.193000+00:00,4783.86,4685.2,4773.26
2019-02-08 08:50:24.443000+00:00,4786.24,4688.92,4772.58
2019-02-08 08:50:24.693000+00:00,4781.36,4683.5,4744.72
2019-02-08 08:50:24.943000+00:00,4783.95,4696.57,4775.17
2019-02-08 08:50:25.193000+00:00,4791.35,4667.99,4771.32
2019-02-08 08:50:25.443000+00:00,4622.82,4513.51,4590.97
2019-02-08 08:50:25.693000+00:00,4601.31,4503.75,4572.67
2019-02-08 08:50:25.943000+00:00,4621.92,4521.41,4591.02
2019-02-08 08:50:26.193000+00:00,4634.89,4515.43,4588.22
2019-02-08 08:50:26.443000+00:00,4617.03,4499.04,4584.15
2019-02-08 08:50:26.693000+00:00,4652.02,4543.82,4619.76
2019-02-08 08:50:26.943000+00:00,4619.48,4527.97,4603.98
2019-02-08 08:50:27.193000+00:00,4605.48,4499.35,4568.27
2019-02-08 08:50:27.443000+00:00,4651.26,4532.8,4608.14
2019-02-08 08:50:27.693000+00:00,4638.93,4521.54,4615.28
2019-02-08 08:50:27.943000+00:00,4645.03,4528.72,4601.04
2019-02-08 08:50:28.193000+00:00,4603.37,4500.05,4573.54
2019-02-08 08:50:28.443000+00:00,4650.45,4557.52,4619.96
2019-02-08 08:50:28.693000+00:00,4699.8,4580.32,4653.29
2019-02-08 08:50:28.943000+00:00,4715.39,4592.3,4688.14
2019-02-08 08:50:29.193000+00:00,4696.8,4568.43,4657.77
2019-02-08 08:50:29.443000+00:00,4667.27,4562.68,4626.97
2019-02-08 08:50:29.693000+00:00,4682.88,4585.29,4646.62
2019-02-08 08:50:29.943000+00:00,4723.22,4603.53,4677.84
2019-02-08 08:50:30.193000+00:00,4701.51,4595.96,4665.42
2019-02-08 08:50:30.443000+00:00,4660.02,4563.0,4629.38
2019-02-08 08:50:30.693000+00:00,4702.57,4590.33,4650.8
2019-02-08 08:50:30.943000+00:00,4704.32,4585.36,4656.01
2019-02-08 08:50:31.193000+00:00,4710.75,4601.69,4672.47
2019-02-08 08:50:31.443000+00:00,4783.33,4667.5,4752.12
2019-02-08 08:50:31.693000+00:00,4793.78,4686.13,4755.69
2019-02-08 08:50:31.943000+00:00,4832.58,4706.23,4805.67
2019-02-08 08:50:32.193000+00:00,4845.34,4729.23,4806.16
2019-02-08 08:50:32.443000+00:00,4903.95,4778.33,4855.07
2019-02-08 08:50:32.693000+00:00,4906.81,4795.28,4875.74
2019-02-08 08:50:32.943000+00:00,5870.66,5787.0,5846.01
2019-02-08 08:50:33.193000+00:00,5289.6,5186.66,5271.95
2019-02-08 08:50:33.443000+00:00,5094.85,4994.58,5063.54
2019-02-08 08:50:33.693000+00:00,5085.92,4973.21,5075.34
2019-02-08 08:50:33.943000+00:00,5050.31,4947.04,5032.64
2019-02-08 08:50:34.193000+00:00,5026.98,4921.21,4995.99
2019-02-08 08:50:34.443000+00:00,4998.13,4901.85,4970.59
2019-02-08 08:50:34.693000+00:00,4984.92,4874.66,4969.14
2019-02-08 08:50:34.943000+00:00,4949.96,4859.95,4939.71
2019-02-08 08:50:35.193000+00:00,4907.1,4816.91,4889.51
2019-02-08 08:50:35.443000+00:00,4881.27,4795.94,4870.26
2019-02-08 08:50:35.693000+00:00,4852.63,4770.05,4843.85
2019-02-08 08:50:35.943000+00:00,4822.63,4740.43,4812.41
2019-02-08 08:50:36.193000+00:00,4771.42,4693.54,4748.22
2019-02-08 08:50:36.443000+00:00,4765.59,4687.02,4758.08
2019-02-08 08:50:36.693000+00:00,4749.27,4668.82,4742.05
2019-02-08 08:50:36.943000+00:00,4722.45,4650.35,4715.72
2019-02-08 08:50:37.193000+00:00,4668.98,4596.13,4653.49
2019-02-08 08:50:37.443000+00:00,4674.64,4614.33,4674.11
2019-02-08 08:50:37.693000+00:00,4648.54,4593.72,4651.5
2019-02-08 08:50:37.943000+00:00,4632.96,4574.17,4631.56
2019-02-08 08:50:38.193000+00:00,4618.76,4559.65,4600.98
2019-02-08 08:50:38.443000+00:00,4860.57,4854.97,4908.16
2019-02-08 08:50:38.693000+00:00,4744.05,4706.54,4770.05
2019-02-08 08:50:38.943000+00:00,4571.67,4529.82,4606.2
2019-02-08 08:50:39.193000+00:00,4497.56,4441.6,4502.09
2019-02-08 08:50:39.443000+00:00,5298.05,5367.3,5424.67
2019-02-08 08:50:39.693000+00:00,4537.43,4488.17,4567.95
2019-02-08 08:50:39.943000+00:00,4541.69,4489.52,4559.52
2019-02-08 08:50:40.193000+00:00,4517.65,4476.6,4548.35
2019-02-08 08:50:40.443000+00:00,4523.23,4483.4,4550.09
2019-02-08 08:50:40.693000+00:00,4556.06,4494.74,4557.51
2019-02-08 08:50:40.943000+00:00,4570.42,4516.91,4578.09
2019-02-08 08:50:41.193000+00:00,4544.64,4495.43,4550.99
2019-02-08 08:50:41.443000+00:00,4552.86,4501.06,4549.69
2019-02-08 08:50:41.693000+00:00,4554.35,4496.44,4561.36
2019-02-08 08:50:41.943000+00:00,4554.55,4502.5,4560.0
2019-02-08 08:50:42.193000+00:00,4581.21,4544.5,4593.44
2019-02-08 08:50:42.443000+00:00,4646.95,4583.97,4659.02
2019-02-08 08:50:42.693000+00:00,4634.23,4599.1,4641.76
2019-02-08 08:50:42.943000+00:00,4611.8,4551.18,4609.94
2019-02-08 08:50:43.193000+00:00,4613.95,4556.0,4620.95
2019-02-08 08:50:43.443000+00:00,4536.62,4490.97,4551.43
2019-02-08 08:50:43.693000+00:00,4555.85,4509.98,4566.37
2019-02-08 08:50:43.943000+00:00,4592.37,4547.42,4605.62
2019-02-08 08:50:44.193000+00:00,4624.97,4584.51,4647.65
2019-02-08 08:50:44.443000+00:00,4608.94,4572.8,4632.58
2019-02-08 08:50:44.693000+00:00,4611.35,4577.79,4622.5
2019-02-08 08:50:44.943000+00:00,4621.86,4603.96,4641.06
2019-02-08 08:50:45.193000+00:00,4785.28,4753.39,4811.98
2019-02-08 08:50:45.443000+00:00,6687.22,7005.22,6920.3
2019-02-08 08:50:45.693000+00:00,6860.07,7162.6,7081.99
2019-02-08 08:50:45.943000+00:00,4692.52,4725.44,4714.5
2019-02-08 08:50:46.193000+00:00,5453.94,5467.93,5484.27
2019-02-08 08:50:46.443000+00:00,5928.73,6014.91,6026.77
2019-02-08 08:50:46.693000+00:00,6717.78,7018.06,6947.91
2019-02-08 08:50:46.943000+00:00,6246.9,6480.48,6443.79
2019-02-08 08:50:47.193000+00:00,7060.05,7312.77,7277.41
2019-02-08 08:50:47.443000+00:00,8462.79,8799.75,8736.87
2019-02-08 08:50:47.693000+00:00,8446.86,8795.94,8716.04
2019-02-08 08:50:47.943000+00:00,8446.53,8797.51,8702.53
2019-02-08 08:50:48.193000+00:00,8488.63,8829.73,8759.97
2019-02-08 08:50:48.443000+00:00,8480.91,8825.11,8748.91
2019-02-08 08:50:48.693000+00:00,8447.7,8793.99,8696.74
2019-02-08 08:50:48.943000+00:00,8451.57,8790.54,8699.05
2019-02-08 08:50:49.193000+00:00,8451.86,8825.58,8704.35
2019-02-08 08:50:49.443000+00:00,8482.32,8824.85,8727.37
2019-02-08 08:50:49.693000+00:00,8470.04,8814.62,8740.05
2019-02-08 08:50:49.943000+00:00,8442.39,8806.15,8730.21
2019-02-08 08:50:50.193000+00:00,8444.52,8798.54,8725.54
2019-02-08 08:50:50.443000+00:00,8450.93,8799.98,8741.88
2019-02-08 08:50:50.693000+00:00,8448.72,8818.99,8747.21
2019-02-08 08:50:50.943000+00:00,8440.21,8801.21,8728.16
2019-02-08 08:50:51.193000+00:00,5648.5,5679.81,5720.97
2019-02-08 08:50:51.443000+00:00,4987.14,4945.73,5032.46
2019-02-08 08:50:51.693000+00:00,5921.73,5979.01,6010.14
2019-02-08 08:50:51.943000+00:00,6705.33,6985.25,6912.3
2019-02-08 08:50:52.193000+00:00,6322.39,6559.31,6497.8
2019-02-08 08:50:52.443000+00:00,6782.69,6882.71,6870.7
2019-02-08 08:50:52.693000+00:00,8580.25,8910.0,8838.33
2019-02-08 08:50:52.943000+00:00,8557.01,8887.65,8844.43
2019-02-08 08:50:53.193000+00:00,8565.91,8891.39,8847.94
2019-02-08 08:50:53.443000+00:00,8617.21,8934.71,8884.16
2019-02-08 08:50:53.693000+00:00,8630.05,8985.69,8925.19
2019-02-08 08:50:53.943000+00:00,8553.21,8882.16,8838.1
2019-02-08 08:50:54.193000+00:00,8583.36,8894.24,8855.08
2019-02-08 08:50:54.443000+00:00,8588.95,8921.5,8870.82
2019-02-08 08:50:54.693000+00:00,8600.98,8946.84,8870.74
2019-02-08 08:50:54.943000+00:00,8608.18,8958.37,8888.6
2019-02-08 08:50:55.193000+00:00,8612.1,8951.83,8890.16
2019-02-08 08:50:55.443000+00:00,8626.15,8950.77,8874.89
2019-02-08 08:50:55.693000+00:00,8643.21,8979.0,8900.12
2019-02-08 08:50:55.943000+00:00,8638.63,8954.98,8904.98
2019-02-08 08:50:56.193000+00:00,8644.48,8969.34,8909.4
2019-02-08 08:50:56.443000+00:00,6140.92,6229.89,6262.4
2019-02-08 08:50:56.693000+00:00,5071.11,5011.39,5123.91
2019-02-08 08:50:56.943000+00:00,5749.03,5753.09,5848.58
2019-02-08 08:50:57.193000+00:00,6875.32,7193.06,7124.42
2019-02-08 08:50:57.443000+00:00,4790.6,4719.28,4809.33
2019-02-08 08:50:57.693000+00:00,6507.34,6566.71,6629.41
2019-02-08 08:50:57.943000+00:00,8568.27,8850.99,8832.18
2019-02-08 08:50:58.193000+00:00,8617.68,8958.39,8905.37
2019-02-08 08:50:58.443000+00:00,8607.96,8989.37,8915.63
2019-02-08 08:50:58.693000+00:00,8626.76,8993.12,8927.64
2019-02-08 08:50:58.943000+00:00,8623.5,9000.39,8940.18
2019-02-08 08:50:59.193000+00:00,8626.92,8998.09,8931.18
2019-02-08 08:50:59.443000+00:00,8625.65,8971.74,8904.94
2019-02-08 08:50:59.693000+00:00,8623.46,8987.15,8925.96
2019-02-08 08:50:59.943000+00:00,8629.07,8994.3,8928.44
2019-02-08 08:51:00.193000+00:00,8671.81,9036.47,8944.9
2019-02-08 08:51:00.443000+00:00,8607.41,8986.38,8909.99
2019-02-08 08:51:00.693000+00:00,8631.19,8990.36,8930.22
2019-02-08 08:51:00.943000+00:00,8647.74,9014.33,8952.67
2019-02-08 08:51:01.193000+00:00,8628.32,9004.44,8923.24
2019-02-08 08:51:01.443000+00:00,8648.98,9014.49,8937.68
2019-02-08 08:51:01.693000+00:00,6670.15,6761.17,6774.51
2019-02-08 08:51:01.943000+00:00,5069.4,5033.67,5127.49
2019-02-08 08:51:02.193000+00:00,6890.5,7218.04,7121.33
2019-02-08 08:51:02.443000+00:00,7032.54,7356.92,7265.04
2019-02-08 08:51:02.693000+00:00,5044.44,5088.43,5089.46
2019-02-08 08:51:02.943000+00:00,5769.25,5744.66,5839.69
2019-02-08 08:51:03.193000+00:00,8387.57,8724.54,8655.11
2019-02-08 08:51:03.443000+00:00,8661.91,9045.61,8951.71
2019-02-08 08:51:03.693000+00:00,8669.66,9026.08,8926.0
2019-02-08 08:51:03.943000+00:00,8700.29,9045.33,8965.65
2019-02-08 08:51:04.193000+00:00,8678.52,9045.33,8916.33
2019-02-08 08:51:04.443000+00:00,8691.45,9053.98,8939.3
2019-02-08 08:51:04.693000+00:00,8711.04,9063.32,8969.28
2019-02-08 08:51:04.943000+00:00,8701.58,9048.22,8941.15
2019-02-08 08:51:05.193000+00:00,8682.93,9028.06,8923.72
2019-02-08 08:51:05.443000+00:00,8691.06,9055.0,8948.18
2019-02-08 08:51:05.693000+00:00,8725.42,9053.44,8971.21
2019-02-08 08:51:05.943000+00:00,8722.47,9069.67,8977.72
2019-02-08 08:51:06.193000+00:00,8707.68,9032.47,8951.57
2019-02-08 08:51:06.443000+00:00,8689.71,9059.89,8985.02
2019-02-08 08:51:06.693000+00:00,8704.16,9065.98,8969.62
2019-02-08 08:51:06.943000+00:00,6145.98,6157.53,6214.86
2019-02-08 08:51:07.193000+00:00,5898.79,5876.82,5956.24
2019-02-08 08:51:07.443000+00:00,7031.65,7282.52,7239.1
2019-02-08 08:51:07.693000+00:00,7251.74,7542.27,7475.63
2019-02-08 08:51:07.943000+00:00,5744.09,5841.1,5813.74
2019-02-08 08:51:08.193000+00:00,8439.29,8803.41,8716.28
2019-02-08 08:51:08.443000+00:00,8828.26,9206.77,9129.08
2019-02-08 08:51:08.693000+00:00,8800.2,9177.22,9074.67
2019-02-08 08:51:08.943000+00:00,8780.98,9149.08,9052.46
2019-02-08 08:51:09.193000+00:00,8763.74,9116.1,9007.6
2019-02-08 08:51:09.443000+00:00,8736.42,9082.2,9006.83
2019-02-08 08:51:09.693000+00:00,8689.39,9054.62,8978.95
2019-02-08 08:51:09.943000+00:00,8655.02,9030.7,8945.24
2019-02-08 08:51:10.193000+00:00,8637.27,9014.92,8918.62
2019-02-08 08:51:10.443000+00:00,8644.33,8998.06,8904.68
2019-02-08 08:51:10.693000+00:00,8623.97,8993.75,8915.64
2019-02-08 08:51:10.943000+00:00,8461.31,8823.55,8719.48
2019-02-08 08:51:11.193000+00:00,8383.63,8757.92,8646.93
2019-02-08 08:51:11.443000+00:00,8376.01,8713.47,8612.64
2019-02-08 08:51:11.693000+00:00,8344.66,8714.2,8603.58
2019-02-08 08:51:11.943000+00:00,8329.29,8697.72,8572.08
2019-02-08 08:51:12.193000+00:00,7386.14,7653.69,7561.66
2019-02-08 08:51:12.443000+00:00,5046.1,5015.85,5090.51
2019-02-08 08:51:12.693000+00:00,6192.54,6428.48,6373.09
2019-02-08 08:51:12.943000+00:00,5593.03,5772.72,5720.66
2019-02-08 08:51:13.193000+00:00,4495.41,4484.91,4503.35
2019-02-08 08:51:13.443000+00:00,7395.62,7698.58,7622.5
